寶島(免翻1),#genre#
中視,rtmp://f13h.mine.nu/sat/tv091
華視,http://211.23.114.106:8503/http/61.221.81.94:8088/hls/72/814/ch48.m3u8
華視新聞,https://www.youtube.com/watch?v=wM0g8EoUZ_E
華視戲劇,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
緯來戲劇,http://211.23.114.106:8533/http/60.251.39.91:8081/hls/69/811/ch33.m3u8
緯來育樂,rtmp://f13h.mine.nu/sat/tv701
民視戲劇,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV76.m3u8
東森戲劇,http://211.23.114.106:8530/http/60.251.39.91:8081/hls/64/806/ch13.m3u8
八大戲劇,http://211.23.114.106:8531/http/60.251.39.91:8081/hls/66/808/ch23.m3u8
東森綜合,http://211.23.114.106:8524/http/60.251.39.91:8081/hls/63/805/ch12.m3u8
中天綜合,http://211.23.114.106:8526/http/60.251.39.91:8081/hls/67/809/ch25.m3u8
八大綜合,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/66/808/ch21.m3u8
八大第一,http://211.23.114.106:8536/http/61.221.81.94:8088/hls/66/808/ch22.m3u8
東森美洲,http://38.64.72.148/hls/modn/list/2016/chunklist1.m3u8
超視34.5,http://38.64.72.148/hls/modn/list/2013/chunklist1.m3u8
天才沖沖沖(綜藝),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV26.m3u8
豬哥會社,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV73.m3u8
台灣連續劇,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV75.m3u8
中天娛樂,http://211.23.114.106:8527/http/60.251.39.91:8081/hls/67/809/ch26.m3u8
大愛1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV30.m3u8
大愛2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV47.m3u8
東森購物,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV18.m3u8
東森購物,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV19.m3u8
MOMO1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV04.m3u8
MOMO2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV05.m3u8
MIT台灣誌,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV42.m3u8
鳳凰中文,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV43.m3u8
運通財經,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV06.m3u8
信大,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV07.m3u8
(DW NEWS),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV08.m3u8
(Asianet-News),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV11.m3u8
(外國台),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV14.m3u8
(日本ANN-News),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV15.m3u8
(K-POP),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV16.m3u8
 (TIMES-NOW),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV74.m3u8
CCTV4中文國際,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV20.m3u8
(HUBER-TURK),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV21.m3u8
鳳凰資訊,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV22.m3u8
新唐人亞太台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV23.m3u8
(ABC NEWS),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV24.m3u8
ASTRO AWANI,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV27.m3u8
Tokyo Shibuya「東京涉谷」,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV29.m3u8
(CBN NEWS),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV33.m3u8
(INDIA TODAY),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV36.m3u8
(FRANCE 24),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV38.m3u8
(NBC NEWS),https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV39.m3u8
 YOYO台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV63.m3u8
兒童台1,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV64.m3u8
兒童台2,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV65.m3u8
兒童台3,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV66.m3u8
兒童台4,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV67.m3u8
兒童台5,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV68.m3u8
韓國台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV80.m3u8

宝岛4gtv,#genre#
中天新闻频道,http://ali.hlspull.yximgs.com/live/tboxpropqqtvvqqqyquuqqfvbscvqdqtwqfsqqsqqqcvuyqemqeqtxw.flv
中天新闻频道,http://ali.hlspull.yximgs.com/live/115d93066d6da7192f2c0a55f25918e0.flv
中天亚洲频道,http://ali.hlspull.yximgs.com/live/3619df812a7d98a787054f16ad713f75.flv
寰宇新闻频道,http://ali.hlspull.yximgs.com/live/tboxprophxehmffquxcxqveqeqyhmnqqxqqhqdhnqbnxfdqfhyxw.flv
三立新闻频道,http://ali.hlspull.yximgs.com/live/tboxprohmcyoywqqubqdfqfvchtquqxcqxvcbsqfsdxcbmqsllivexw.flv   
年代新闻频道,http://ali.hlspull.yximgs.com/live/tboxprooqevdyscvbudloqlnsfqewtqudvbbqxfqnqlvcqdqdnqxw.flv 
非凡新闻频道,http://ali.hlspull.yximgs.com/live/tboxprosqtnfqqoqdcbfcxvqfuuqqweqqqsqyuhhdqsqhqynffxw.flv  
闽壹新闻频道,http://ali.hlspull.yximgs.com/live/tboxpromqfoyqvqsdvbnweqtquqqxqcvfqqsqfhfqddqqlhtbchyxw.flv
民视新闻频道,http://ali.hlspull.yximgs.com/live/tboxprocnbvqfhdquqqvcbnqftuqscxqfqeqyhqqvqfmsxw.flv 
台视新闻频道,http://ali.hlspull.yximgs.com/live/tboxproncqqtqqudtqlqcvbcvntqqqsfwetqfvcbcxvdqbqfflvcqtsxw.flv
无线翡翠频道,http://ali.hlspull.yximgs.com/live/tboxprofhwwqpthqyqtqqqxcxbfhqqfqvhdtqdvbtvqsqxqfsqqcvbctvbfc.flv 
无线赛马频道,http://ali.hlspull.yximgs.com/live/tboxprovhxqcvfhoeqfqhdoqqqyhcvxclqhqotqyq9qssqfdqcvhthofsqqhyx18.flv 
天映频道频道,http://ali.hlspull.yximgs.com/live/tboxproqeqcxlvofbqbvnqqsfqvbhfhcvxcvqsqbcvqfdvqsfcbqbnqtypq.flv 
天映经典频道,http://ali.hlspull.yximgs.com/live/tboxprovcnydsqfqsetqqfcvbcdtsqqfvxcvsqnmbnlqqhqqnmyhsqqftydq.flv 
thrill电影频道,http://ali.hlspull.yximgs.com/live/tboxproecvqweqqosvoqqqsqqqdeqfqxqucqshvqcsqqfcqtchplqy.flv
中天新闻频道,p2p://142.54.189.230:2215/64de52a70006e20d01b906297b7d0f95.ts
无线新闻频道,p2p://142.54.189.230:2215/64df13d8000a1ec304abae6b03b97a73.ts
无线明珠频道,p2p://142.54.189.230:2215/64df14020000dd2d04ac501a15c52a06.ts
Plus无线频道,p2p://142.54.189.230:2215/64df145e0003949404adb826220f65c7.ts
tvbs闽南频道,p2p://142.54.189.230:2215/64ee8f86000f01404126cf5454652cbc.ts
tvbs新闻频道,p2p://142.54.189.230:2215/64df0c5d000a530d048e75f37b155008.ts
东森新闻频道,p2p://142.54.189.230:2215/64df0db3000d67790493aeaf65c56300.ts
三立新闻频道,p2p://142.54.189.230:2215/64df114a00089e6504a1b34e5ec80344.ts
年代新闻频道,p2p://142.54.189.230:2215/64df11830008ea4904a2921502394fe8.ts
民视新闻频道,p2p://142.54.189.230:2215/64f46a20000732005804b6f0026159f5.ts
中视新闻频道,p2p://142.54.189.230:2215/64df41f1000a990f055fc03352b3517c.ts
民视闽南频道,p2p://142.54.189.230:2215/64ee9157000c6779412de71057993aba.ts
台视闽南频道,p2p://142.54.189.230:2215/64df1280000382f804a66cf66f723cd5.ts
三立闽南频道,p2p://142.54.189.230:2215/64df120c000d1ba704a4aa47660f072a.ts
三立都会频道,p2p://142.54.189.230:2215/64df11b100009de604a343a26d5e011f.ts
八大第一频道,p2p://142.54.189.230:2215/64df428e000c6d3f056225e83e547c64.ts
八大综合频道,p2p://142.54.189.230:2215/64df42f20009ad300563abdc15e323c9.ts
东风综合频道,p2p://142.54.189.230:2215/64df454c000c128a056cdc0835e81587.ts
非凡商业频道,p2p://142.54.189.230:2215/64df45be00022c98056e96c83cf40f33.ts
东森戏剧频道,p2p://142.54.189.230:2215/64df12c40004572504a776c51f557ae3.ts
东森电影频道,p2p://142.54.189.230:2215/64df13a000050e5604aad25477514fbe.ts
纬来电影频道,p2p://142.54.189.230:2215/64df13210009342a04a8e3556bf668f8.ts
纬来综合频道,p2p://142.54.189.230:2215/64df43e300075980056758a83a2b540c.ts
纬来戏剧频道,p2p://142.54.189.230:2215/64df437200095ddd05659fbd043c428f.ts
纬来育乐频道,p2p://142.54.189.230:2215/64df43ac00074b2b056681d0209227db.ts
纬来日本频道,p2p://142.54.189.230:2215/64df443f00095d370568c085157977f8.ts
中天新闻频道,http://cdn.iptv8k.top/dl/jspd.php?id=1
中天新闻频道,http://cdn.iptv8k.top/dl/jspd.php?id=23
智林体育频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv101
博斯魅力频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn04
博斯网球频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn09
博斯高球壹台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn05
博斯高球贰台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn06
博斯运动壹台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn07
博斯运动贰台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn08
博斯无限壹台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn10
博斯无限贰台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn13
中天新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv009
东森新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv152
tvbs新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv072
寰宇新闻频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn14
非凡新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv010
闽镜新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv075
民视新闻频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv13
中视新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv074
华视新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv052
台视新闻频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv051
民视闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv002
民视闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv155
中视闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv040
华视闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv041
台视闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv066
寰宇闽南频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn15
tvbs闽南频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv073
民视台湾频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv001
民视台湾频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv156
民视第一频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv003
民视旅游频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv07
民视影剧频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv09
民视综艺频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv004
中视菁采频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv064
中视经典频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv080
台视财经频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv056
公视戏剧频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv042
闽南戏剧频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn22
国际财经频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv104
东森财经频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv153
tvbs精采频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv067
tvbs欢乐频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv068
八大精彩频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv034
八大综艺频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv039
爱尔达娱乐台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv070
靖洋戏剧频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv045
靖洋卡通频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv057
靖天卡通频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv044
靖天综合频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv046
靖天日本频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv047
靖天欢乐频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv054
靖天映画频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv055
靖天戏剧频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv058
靖天电影频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv061
靖天育乐频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv062
靖天国际频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv063
靖天资讯频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv065
龙华卡通频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn01
龙华日韩频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn11
龙华偶像频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn12
龙华电影频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn03
龙华戏剧频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn18
龙华经典频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn21
国会频道壹台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv084
国会频道贰台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv085
好消息壹频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv16
好消息贰频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv17
阿里郎频道台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv079
达文西频道台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv018
猪哥亮歌厅台,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv006
亚洲旅游频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn17
美国之音频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv03
半岛新闻频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv10
非凡商业频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv048
第壹商业频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv109
爱放动漫频道,http://222.186.57.43:22222/php/litv.php?id=litv-ftv15
古典音乐频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv059
客家电视频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv043
华仁纪实频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv013
时尚运动频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv014
生活英语频道,http://222.186.57.43:22222/php/litv.php?id=litv-longturn20
采昌影剧频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv049
数位电影频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv011
Amc电影频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv017
CAT电影频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv076
TRA体育频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv077
SMArt知识台,http://222.186.57.43:22222/php/litv.php?id=litv-longturn19
GLO-Bet频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv016
TRACEU频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv082
MEZZOl频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv083
Ginx_TV频道,http://222.186.57.43:22222/php/litv.php?id=4gtv-4gtv053
中天新闻频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv009
东森新闻频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv152
tvbs新闻频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv072
寰宇新闻频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn14
非凡新闻频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv010
闽镜新闻频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv075
民视新闻频道,http://serv00.bkpcp.top/litv3.php?id=litv-ftv13
中视新闻频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv074
华视新闻频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv052
台视新闻频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv051
民视闽南频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv002
民视闽南频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv155
中视闽南频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv040
华视闽南频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv041
台视闽南频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv066
寰宇闽南频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn15
tvbs闽南频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv073
民视台湾频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv001
民视台湾频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv156
民视第一频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv003
民视旅游频道,http://serv00.bkpcp.top/litv3.php?id=litv-ftv07
民视影剧频道,http://serv00.bkpcp.top/litv3.php?id=litv-ftv09
民视综艺频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv004
中视菁采频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv064
中视经典频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv080
台视财经频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv056
公视戏剧频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv042
闽南戏剧频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn22
国际财经频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv104
东森财经频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv153
tvbs精采频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv067
tvbs欢乐频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv068
八大精彩频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv034
八大综艺频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv039
爱尔达娱乐台,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv070
靖洋戏剧频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv045
靖洋卡通频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv057
靖天卡通频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv044
靖天综合频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv046
靖天日本频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv047
靖天欢乐频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv054
靖天映画频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv055
靖天戏剧频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv058
靖天电影频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv061
靖天育乐频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv062
靖天国际频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv063
靖天资讯频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv065
龙华卡通频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn01
龙华日韩频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn11
龙华偶像频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn12
龙华电影频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn03
龙华戏剧频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn18
龙华经典频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn21
国会频道壹台,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv084
国会频道贰台,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv085
好消息壹频道,http://serv00.bkpcp.top/litv3.php?id=litv-ftv16
好消息贰频道,http://serv00.bkpcp.top/litv3.php?id=litv-ftv17
阿里郎频道台,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv079
达文西频道台,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv018
猪哥亮歌厅台,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv006
亚洲旅游频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn17
美国之音频道,http://serv00.bkpcp.top/litv3.php?id=litv-ftv03
半岛新闻频道,http://serv00.bkpcp.top/litv3.php?id=litv-ftv10
非凡商业频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv048
第壹商业频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv109
爱放动漫频道,http://serv00.bkpcp.top/litv3.php?id=litv-ftv15
古典音乐频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv059
客家电视频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv043
华仁纪实频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv013
时尚运动频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv014
生活英语频道,http://serv00.bkpcp.top/litv3.php?id=litv-longturn20
采昌影剧频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv049
数位电影频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv011
Amc电影频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv017
CAT电影频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv076
TRA体育频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv077
SMArt知识台,http://serv00.bkpcp.top/litv3.php?id=litv-longturn19
GLO-Bet频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv016
TRACEU频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv082
MEZZOl频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv083
Ginx_TV频道,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv053
中天新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv009
东森新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv152
tvbs新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv072
寰宇新闻频道,http://litv.zapi.us.kg/?id=litv-longturn14
非凡新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv010
闽镜新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv075
民视新闻频道,http://litv.zapi.us.kg/?id=litv-ftv13
中视新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv074
华视新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv052
台视新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv051
民视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv002
民视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv155
中视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv040
华视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv041
台视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv066
寰宇闽南频道,http://litv.zapi.us.kg/?id=litv-longturn15
tvbs闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv073
民视台湾频道,http://litv.zapi.us.kg/?id=4gtv-4gtv001
民视台湾频道,http://litv.zapi.us.kg/?id=4gtv-4gtv156
民视第一频道,http://litv.zapi.us.kg/?id=4gtv-4gtv003
民视旅游频道,http://litv.zapi.us.kg/?id=litv-ftv07
民视影剧频道,http://litv.zapi.us.kg/?id=litv-ftv09
民视综艺频道,http://litv.zapi.us.kg/?id=4gtv-4gtv004
中视菁采频道,http://litv.zapi.us.kg/?id=4gtv-4gtv064
中视经典频道,http://litv.zapi.us.kg/?id=4gtv-4gtv080
台视财经频道,http://litv.zapi.us.kg/?id=4gtv-4gtv056
公视戏剧频道,http://litv.zapi.us.kg/?id=4gtv-4gtv042
闽南戏剧频道,http://litv.zapi.us.kg/?id=litv-longturn22
国际财经频道,http://litv.zapi.us.kg/?id=4gtv-4gtv104
东森财经频道,http://litv.zapi.us.kg/?id=4gtv-4gtv153
tvbs精采频道,http://litv.zapi.us.kg/?id=4gtv-4gtv067
tvbs欢乐频道,http://litv.zapi.us.kg/?id=4gtv-4gtv068
八大精彩频道,http://litv.zapi.us.kg/?id=4gtv-4gtv034
八大综艺频道,http://litv.zapi.us.kg/?id=4gtv-4gtv039
爱尔达娱乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv070
靖洋戏剧频道,http://litv.zapi.us.kg/?id=4gtv-4gtv045
靖洋卡通频道,http://litv.zapi.us.kg/?id=4gtv-4gtv057
靖天卡通频道,http://litv.zapi.us.kg/?id=4gtv-4gtv044
靖天综合频道,http://litv.zapi.us.kg/?id=4gtv-4gtv046
靖天日本频道,http://litv.zapi.us.kg/?id=4gtv-4gtv047
靖天欢乐频道,http://litv.zapi.us.kg/?id=4gtv-4gtv054
靖天映画频道,http://litv.zapi.us.kg/?id=4gtv-4gtv055
靖天戏剧频道,http://litv.zapi.us.kg/?id=4gtv-4gtv058
靖天电影频道,http://litv.zapi.us.kg/?id=4gtv-4gtv061
靖天育乐频道,http://litv.zapi.us.kg/?id=4gtv-4gtv062
靖天国际频道,http://litv.zapi.us.kg/?id=4gtv-4gtv063
靖天资讯频道,http://litv.zapi.us.kg/?id=4gtv-4gtv065
龙华卡通频道,http://litv.zapi.us.kg/?id=litv-longturn01
龙华日韩频道,http://litv.zapi.us.kg/?id=litv-longturn11
龙华偶像频道,http://litv.zapi.us.kg/?id=litv-longturn12
龙华电影频道,http://litv.zapi.us.kg/?id=litv-longturn03
龙华戏剧频道,http://litv.zapi.us.kg/?id=litv-longturn18
龙华经典频道,http://litv.zapi.us.kg/?id=litv-longturn21
国会频道壹台,http://litv.zapi.us.kg/?id=4gtv-4gtv084
国会频道贰台,http://litv.zapi.us.kg/?id=4gtv-4gtv085
好消息壹频道,http://litv.zapi.us.kg/?id=litv-ftv16
好消息贰频道,http://litv.zapi.us.kg/?id=litv-ftv17
阿里郎频道台,http://litv.zapi.us.kg/?id=4gtv-4gtv079
达文西频道台,http://litv.zapi.us.kg/?id=4gtv-4gtv018
猪哥亮歌厅台,http://litv.zapi.us.kg/?id=4gtv-4gtv006
亚洲旅游频道,http://litv.zapi.us.kg/?id=litv-longturn17
美国之音频道,http://litv.zapi.us.kg/?id=litv-ftv03
半岛新闻频道,http://litv.zapi.us.kg/?id=litv-ftv10
